LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
65,65,65,67,67,67,67,67,68,68,68,66,65,65,65,66,59,57,57,57,59,58,53,53,53,58,57,67,50,66,61,71,51,49,62,67,73,72,71,63,73,66,62,65,65,68,61,46,66,72,62,60,15,64,67,13,14,11,6,16,66
64,64,64,64,64,64,64,64,62,62,62,62,54,54,54,62,46,44,44,44,46,43,41,41,41,43,51,69,59,56,66,62,52,35,45,62,81,72,85,65,90,64,87,67,60,62,81,26,66,57,61,68,20,17,18,13,6,10,11,7,66
65,65,65,68,67,67,67,68,67,67,67,68,59,59,59,68,51,45,45,45,51,47,39,39,39,47,58,64,58,61,57,73,58,59,52,69,85,89,89,67,92,66,80,77,59,55,43,24,58,68,67,63,29,17,15,7,8,12,15,15,66
65,65,65,57,60,60,60,57,57,57,57,56,51,51,51,56,42,42,42,42,42,42,42,42,42,42,30,69,71,55,50,52,39,42,41,59,69,72,62,57,60,67,66,66,76,62,51,22,69,49,50,60,29,25,19,14,6,8,8,12,66
59,59,59,65,63,63,63,65,63,63,63,65,58,58,58,65,54,50,50,50,54,51,44,44,44,51,65,53,30,63,51,66,66,64,60,66,86,84,84,58,86,68,78,65,59,59,65,25,60,59,58,59,47,26,38,8,8,15,9,15,66
64,64,64,66,65,65,65,66,64,64,64,65,60,60,60,65,53,50,50,50,53,51,45,45,45,51,62,70,57,64,75,74,67,64,59,63,72,71,62,55,79,64,56,66,52,60,56,41,67,61,77,54,27,41,32,10,10,11,17,16,66
64,64,64,66,65,65,65,66,63,63,63,66,59,59,59,66,56,52,52,52,56,53,46,46,46,53,66,65,52,64,68,68,45,39,57,65,78,75,74,64,72,65,35,75,61,54,72,46,68,52,59,55,31,32,31,5,8,11,14,13,66
60,60,60,66,64,64,64,66,65,65,65,65,59,59,59,65,49,47,47,47,49,46,40,40,40,46,54,51,48,67,52,76,48,38,57,73,83,79,85,56,79,60,56,58,65,50,49,26,57,60,56,57,17,31,25,10,14,9,12,9,66
65,65,65,65,65,65,65,65,64,64,64,64,59,59,59,64,58,53,53,53,58,56,51,51,51,56,59,67,59,62,59,66,62,62,46,65,77,80,70,60,68,66,75,76,65,66,46,49,63,62,67,60,42,38,47,14,6,12,13,11,66
65,65,65,58,59,59,59,58,57,57,57,57,54,54,54,57,48,49,49,49,48,47,48,48,48,47,50,68,77,55,60,57,53,45,55,54,62,55,64,64,63,69,70,71,80,59,58,58,68,46,55,65,39,14,18,12,14,9,7,10,66
65,65,65,65,65,65,65,65,64,64,64,65,60,60,60,65,51,48,48,48,51,48,41,41,41,48,62,68,62,63,57,60,45,43,60,67,73,78,74,66,58,59,62,72,62,55,39,33,67,62,70,61,24,23,23,13,7,6,7,8,66
64,64,64,64,64,64,64,64,62,62,62,63,55,55,55,63,49,43,43,43,49,47,39,39,39,47,53,61,65,59,65,63,49,48,40,62,85,79,68,68,68,60,62,77,64,56,33,18,67,62,66,66,26,20,27,10,11,10,10,14,66
62,62,62,66,65,65,65,66,65,65,65,66,59,59,59,66,50,46,46,46,50,47,37,37,37,47,60,57,49,63,56,69,60,55,64,68,82,83,83,61,82,69,55,73,58,62,39,22,60,61,56,55,23,21,26,8,8,16,11,8,66
65,65,65,62,63,63,63,62,63,63,63,62,64,64,64,62,57,59,59,59,57,56,59,59,59,56,61,65,68,66,59,66,58,59,67,68,43,54,52,60,61,69,87,63,86,65,51,53,65,65,60,69,45,54,51,13,12,7,8,6,66
64,64,64,62,62,62,62,62,60,60,60,60,53,53,53,60,47,45,45,45,47,45,45,45,45,45,59,67,64,54,61,58,49,33,36,63,62,66,65,65,63,62,70,61,73,63,74,37,72,55,67,65,30,19,21,9,6,13,16,15,66
64,64,64,56,60,60,60,56,56,56,56,54,49,49,49,54,40,40,40,40,40,38,40,40,40,38,25,67,66,48,58,60,43,37,29,63,58,64,55,63,43,65,58,64,80,57,66,21,70,45,62,61,23,18,16,12,15,6,9,8,66
64,64,64,62,62,62,62,62,60,60,60,61,56,56,56,61,51,50,50,50,51,49,46,46,46,49,61,68,69,64,32,58,41,60,55,66,70,71,68,51,58,69,76,75,62,62,65,44,68,40,47,53,40,25,16,11,14,8,10,12,66
64,64,64,61,62,62,62,61,61,61,61,61,57,57,57,61,50,51,51,51,50,48,50,50,50,48,52,62,65,61,58,54,46,47,54,58,75,71,69,67,69,64,85,69,85,57,88,29,69,59,64,68,36,34,25,7,15,12,8,15,66
65,65,65,61,62,62,62,61,60,60,60,60,55,55,55,60,52,49,49,49,52,51,49,49,49,51,42,65,68,62,67,63,55,58,44,57,85,78,68,56,72,70,84,81,67,72,74,33,62,46,56,58,18,44,43,12,16,8,9,13,66
64,64,64,68,66,66,66,68,65,65,65,66,56,56,56,66,51,43,43,43,51,48,38,38,38,48,57,61,53,65,35,68,37,33,39,68,91,93,92,65,90,60,84,64,50,59,35,32,69,50,57,63,24,17,21,15,12,10,16,9,66
61,61,61,66,64,64,64,66,64,64,64,65,59,59,59,65,55,50,50,50,55,53,45,45,45,53,59,60,49,62,61,67,60,49,51,70,81,78,87,62,81,60,80,72,42,62,38,39,62,58,60,64,46,36,31,7,14,6,15,8,66
65,65,65,56,59,59,59,56,55,55,55,54,49,49,49,54,43,43,43,43,43,43,47,47,47,43,35,71,74,39,60,59,44,31,39,61,55,63,64,62,39,66,76,67,85,58,57,28,67,46,71,54,42,26,22,6,10,8,9,7,66
64,64,64,59,61,61,61,59,57,57,57,57,48,48,48,57,42,40,40,40,42,41,41,41,41,41,31,71,63,49,44,63,42,33,27,67,75,77,70,54,65,69,73,61,69,51,61,22,62,45,67,54,38,15,17,9,11,11,8,6,66
65,65,65,60,62,62,62,60,59,59,59,59,56,56,56,59,51,51,51,51,51,51,53,53,53,51,47,70,70,52,66,64,53,35,49,67,63,67,63,48,75,68,75,71,80,66,70,44,62,54,64,67,38,42,40,5,12,11,6,13,66
65,65,65,62,63,63,63,62,61,61,61,61,53,53,53,61,45,41,41,41,45,43,38,38,38,43,48,65,66,63,65,67,54,36,38,60,72,76,70,59,65,69,55,69,72,62,35,17,60,55,62,52,30,16,15,8,6,7,13,13,66
65,65,65,57,61,61,61,57,57,57,57,54,49,49,49,54,38,38,38,38,38,36,38,38,38,36,33,70,70,39,57,58,32,25,33,65,53,46,59,70,52,65,70,54,77,58,38,12,75,55,65,62,31,18,16,6,10,10,7,14,66
64,64,64,61,62,62,62,61,59,59,59,60,54,54,54,60,46,43,43,43,46,44,40,40,40,44,56,65,57,56,64,57,68,69,53,65,70,68,78,61,69,77,74,63,64,70,42,25,65,45,58,49,29,23,18,10,11,16,15,11,66
63,63,63,65,65,65,65,65,65,65,65,65,60,60,60,65,49,46,46,46,49,46,38,38,38,46,61,63,48,71,59,68,59,59,59,69,71,70,64,53,85,75,47,62,58,51,34,19,67,66,56,64,28,25,28,14,14,10,8,10,66
64,64,64,63,63,63,63,63,62,62,62,62,56,56,56,62,52,50,50,50,52,51,50,50,50,51,47,65,66,58,66,63,54,39,49,60,77,80,86,62,81,64,91,76,66,61,71,41,64,57,59,60,46,25,32,15,13,8,16,8,66
64,64,64,68,67,67,67,68,67,67,67,66,60,60,60,66,51,47,47,47,51,48,40,40,40,48,56,67,53,62,61,73,62,68,59,71,84,78,92,63,88,70,76,65,34,65,50,29,62,60,71,71,25,29,27,11,15,9,12,14,66
65,65,65,61,63,63,63,61,61,61,61,61,57,57,57,61,47,46,46,46,47,45,43,43,43,45,45,64,67,63,58,66,51,39,52,67,67,64,38,64,59,65,67,72,76,58,46,22,64,54,53,58,27,28,22,10,12,10,10,12,66
64,64,64,66,65,65,65,66,65,65,65,64,57,57,57,64,48,46,46,46,48,46,43,43,43,46,65,62,55,66,65,64,64,41,55,67,77,77,79,63,76,69,75,52,64,65,71,15,64,61,52,63,40,22,21,11,12,15,10,13,66
61,61,61,65,64,64,64,65,64,64,64,64,59,59,59,64,53,49,49,49,53,49,41,41,41,49,56,57,34,63,57,67,56,42,48,69,82,79,78,58,70,68,34,68,49,62,45,37,66,60,58,61,32,39,23,9,7,13,14,11,66
65,65,65,57,61,61,61,57,59,59,59,56,54,54,54,56,41,43,43,43,41,39,42,42,42,39,35,70,73,52,71,65,27,27,50,60,50,53,56,60,50,70,71,67,82,60,55,27,66,57,56,59,27,17,16,16,8,15,6,10,66
60,60,60,65,63,63,63,65,61,61,61,64,54,54,54,64,52,46,46,46,52,49,42,42,42,49,61,57,42,60,54,69,63,42,47,66,90,90,75,58,88,62,63,65,56,55,53,28,57,51,47,62,44,24,26,11,11,12,11,12,65
64,64,64,57,61,61,61,57,58,58,58,57,56,56,56,57,47,49,49,49,47,45,49,49,49,45,38,67,66,58,54,59,54,51,48,64,52,54,40,61,58,69,73,73,89,59,71,28,63,57,65,60,41,27,32,15,11,11,14,14,65
63,63,63,58,60,60,60,58,57,57,57,58,52,52,52,58,46,46,46,46,46,45,47,47,47,45,40,62,70,57,57,61,53,47,39,65,71,70,58,56,83,61,90,75,83,58,80,31,60,43,62,60,26,25,19,12,13,11,15,14,65
64,64,64,62,62,62,62,62,60,60,60,62,55,55,55,62,53,50,50,50,53,52,49,49,49,52,54,64,61,59,53,61,59,46,46,62,79,83,82,55,72,65,82,77,78,52,67,33,64,52,68,58,30,40,37,11,6,8,15,12,65
63,63,63,63,63,63,63,63,62,62,62,62,56,56,56,62,49,45,45,45,49,46,41,41,41,46,57,61,60,67,66,60,51,42,45,65,69,69,69,64,66,61,75,74,73,55,35,17,65,58,51,60,41,18,20,11,15,14,13,14,65
57,57,57,64,61,61,61,64,62,62,62,64,60,60,60,64,64,59,59,59,64,63,58,58,58,63,67,54,40,63,40,66,46,30,51,63,81,82,78,58,71,48,66,65,60,47,53,63,62,60,38,54,54,63,61,7,14,7,9,13,65
63,63,63,57,59,59,59,57,54,54,54,55,47,47,47,55,44,42,42,42,44,43,46,46,46,43,48,64,68,35,63,61,68,63,20,65,57,67,54,55,70,70,72,71,88,64,70,29,65,54,67,55,44,21,16,7,16,6,11,14,65
63,63,63,62,64,64,64,62,62,62,62,61,55,55,55,61,46,44,44,44,46,44,41,41,41,44,44,65,57,62,45,63,48,44,40,66,71,73,66,65,69,61,60,56,63,57,42,26,68,55,67,59,33,23,21,10,9,12,10,13,65
63,63,63,56,60,60,60,56,56,56,56,55,50,50,50,55,42,41,41,41,42,40,42,42,42,40,31,67,66,57,52,62,38,34,32,58,55,67,43,59,52,72,62,60,83,62,53,18,60,50,51,54,25,23,26,12,12,10,11,10,65
62,62,62,64,64,64,64,64,63,63,63,63,59,59,59,63,55,52,52,52,55,52,48,48,48,52,66,65,49,60,75,64,55,47,52,64,67,69,65,64,73,67,73,57,53,65,55,56,64,64,69,50,42,32,34,11,15,13,8,12,65
64,64,64,64,64,64,64,64,62,62,62,65,57,57,57,65,50,46,46,46,50,47,39,39,39,47,62,62,48,60,57,62,66,37,54,63,76,77,73,66,61,72,54,85,75,56,48,17,67,59,54,68,24,23,25,13,11,10,8,7,65
61,61,61,64,63,63,63,64,61,61,61,63,53,53,53,63,48,42,42,42,48,45,36,36,36,45,55,68,36,55,63,71,43,38,38,64,80,79,77,61,79,65,58,63,41,48,42,21,60,58,52,62,41,23,22,15,16,14,13,15,65
64,64,64,67,65,65,65,67,65,65,65,65,59,59,59,65,52,48,48,48,52,49,42,42,42,49,62,67,55,63,65,68,64,62,46,66,77,70,84,64,69,59,53,72,63,64,33,29,65,67,57,66,37,32,25,7,13,9,13,6,65
63,63,63,68,68,68,68,68,68,68,68,66,60,60,60,66,51,46,46,46,51,47,39,39,39,47,52,67,43,67,65,74,65,48,43,73,78,68,91,64,90,63,68,60,31,59,51,24,69,63,56,58,28,35,30,15,10,10,7,11,65
64,64,64,59,62,62,62,59,60,60,60,57,53,53,53,57,44,43,43,43,44,42,41,41,41,42,28,69,67,66,50,62,41,30,35,65,61,63,62,60,55,58,69,61,70,57,25,29,66,45,64,56,22,26,23,6,11,10,14,6,65
63,63,63,63,63,63,63,63,61,61,61,62,56,56,56,62,51,47,47,47,51,49,43,43,43,49,48,68,50,56,55,61,60,52,51,62,85,80,87,61,77,67,75,72,63,62,45,30,61,55,55,65,25,33,40,13,16,10,14,12,65
63,63,63,67,66,66,66,67,66,66,66,66,62,62,62,66,57,54,54,54,57,55,49,49,49,55,62,61,57,64,64,68,68,69,58,66,77,76,84,67,87,65,61,59,34,60,70,56,71,64,60,70,37,40,37,16,14,15,12,9,65
64,64,64,59,62,62,62,59,59,59,59,58,53,53,53,58,44,43,43,43,44,42,41,41,41,42,35,64,58,58,58,63,43,26,32,66,65,68,63,60,54,70,63,70,81,57,43,22,65,51,64,60,22,27,20,12,12,8,12,10,65
64,64,64,65,65,65,65,65,63,63,63,63,53,53,53,63,46,40,40,40,46,44,38,38,38,44,45,67,69,55,45,74,62,67,40,73,86,85,75,55,63,64,68,56,47,50,30,14,55,56,60,74,41,21,14,5,10,8,11,10,65
64,64,64,64,64,64,64,64,63,63,63,62,55,55,55,62,46,44,44,44,46,44,42,42,42,44,63,59,63,62,61,66,62,62,52,65,78,76,67,61,57,66,50,30,70,57,59,23,64,61,65,58,22,29,23,14,12,11,14,14,65
64,64,64,53,57,57,57,53,52,52,52,51,49,49,49,51,44,46,46,46,44,44,49,49,49,44,38,68,71,49,61,44,56,42,38,53,57,54,41,66,56,76,56,56,90,57,81,39,68,46,66,58,28,33,28,6,6,11,9,7,65
64,64,64,62,63,63,63,62,61,61,61,61,56,56,56,61,49,47,47,47,49,46,43,43,43,46,50,67,56,56,62,63,62,56,45,65,74,76,72,61,70,73,80,72,73,63,61,44,56,62,64,57,16,23,18,8,12,9,13,14,65
63,63,63,60,61,61,61,60,58,58,58,58,50,50,50,58,46,42,42,42,46,44,44,44,44,44,52,65,71,56,58,63,57,27,26,62,67,71,54,58,53,61,63,56,78,58,62,26,60,53,60,61,28,21,25,11,9,9,10,11,65
64,64,64,61,64,64,64,61,64,64,64,60,60,60,60,60,46,48,48,48,46,45,42,42,42,45,37,66,61,64,69,59,51,53,61,67,70,54,74,61,77,69,71,64,52,64,50,32,70,62,67,47,26,26,29,14,9,11,11,8,65
63,63,63,58,60,60,60,58,57,57,57,57,52,52,52,57,45,44,44,44,45,43,43,43,43,43,38,66,68,51,53,59,34,25,40,63,61,67,60,63,68,64,81,76,74,46,57,26,67,49,64,61,25,25,20,11,7,12,13,6,65
64,64,64,59,60,60,60,59,56,56,56,56,48,48,48,56,41,38,38,38,41,39,36,36,36,39,47,71,48,49,54,46,47,49,37,64,73,82,69,74,48,62,60,54,77,62,51,15,65,33,55,53,17,14,11,11,12,10,10,16,65
60,60,60,65,62,62,62,65,62,62,62,64,55,55,55,64,52,45,45,45,52,49,40,40,40,49,60,58,44,62,60,67,47,36,50,63,90,90,87,51,61,61,67,67,50,48,35,23,65,52,52,61,38,31,30,7,11,6,12,8,65
64,64,64,61,62,62,62,61,58,58,58,59,49,49,49,59,42,37,37,37,42,40,37,37,37,40,47,71,63,45,58,64,32,45,33,66,73,76,64,53,62,62,66,64,78,59,42,19,62,55,65,47,18,13,19,8,6,11,13,15,65
64,64,64,60,61,61,61,60,59,59,59,60,55,55,55,60,51,49,49,49,51,50,49,49,49,50,49,65,69,58,53,57,56,35,42,58,73,72,69,62,67,61,85,83,79,55,69,46,68,53,60,62,26,29,26,8,16,7,6,13,65
64,64,64,59,61,61,61,59,58,58,58,56,48,48,48,56,40,40,40,40,40,40,43,43,43,40,25,70,72,46,53,67,53,24,33,65,80,89,65,47,54,57,69,55,81,62,77,16,53,51,53,52,24,23,19,12,9,10,8,9,65
64,64,64,64,65,65,65,64,65,65,65,62,58,58,58,62,43,43,43,43,43,40,36,36,36,40,43,65,65,65,62,73,64,48,53,75,67,54,74,58,68,63,63,55,58,59,39,20,65,60,71,55,15,18,16,12,13,7,10,8,64
63,63,63,65,63,63,63,65,62,62,62,64,54,54,54,64,51,45,45,45,51,49,43,43,43,49,53,60,59,61,54,71,51,40,43,65,90,90,88,57,79,60,75,74,62,49,59,19,61,48,63,60,36,22,33,10,13,13,7,10,64
62,62,62,61,62,62,62,61,60,60,60,59,51,51,51,59,44,39,39,39,44,42,36,36,36,42,32,64,62,52,46,65,40,31,33,66,84,88,78,59,68,61,64,69,56,50,34,17,59,53,62,64,31,17,15,11,14,9,8,8,64
62,62,62,61,61,61,61,61,59,59,59,60,53,53,53,60,50,47,47,47,50,48,45,45,45,48,57,60,62,59,59,60,46,27,44,63,76,76,78,60,73,62,81,61,68,58,39,44,61,47,48,57,52,19,16,8,11,15,12,16,64
62,62,62,52,56,56,56,52,52,52,52,49,45,45,45,49,37,39,39,39,37,37,41,41,41,37,22,68,68,46,60,48,51,32,23,59,53,54,55,55,50,66,53,58,87,59,55,20,68,44,63,58,32,22,16,7,5,10,11,14,64
62,62,62,56,57,57,57,56,55,55,55,56,53,53,53,56,48,47,47,47,48,48,49,49,49,48,46,66,79,55,56,55,55,33,53,48,66,62,72,56,45,62,79,72,81,46,53,40,65,52,37,49,17,40,41,12,13,10,10,11,64
58,58,58,63,61,61,61,63,61,61,61,62,53,53,53,62,50,45,45,45,50,48,41,41,41,48,54,57,40,58,39,70,46,34,50,65,92,90,94,47,94,63,75,61,51,45,54,31,54,52,54,52,32,30,30,8,12,7,12,15,64
63,63,63,62,64,64,64,62,63,63,63,61,56,56,56,61,45,43,43,43,45,42,37,37,37,42,25,65,53,64,55,67,42,32,43,65,81,79,79,60,77,65,61,75,57,57,36,18,61,58,63,63,30,17,19,6,7,7,9,15,64
61,61,61,64,62,62,62,64,62,62,62,63,59,59,59,63,57,54,54,54,57,56,51,51,51,56,63,62,53,65,60,63,55,54,63,65,77,78,84,61,78,66,58,58,53,60,57,45,53,54,63,54,28,53,55,13,9,12,8,12,64
62,62,62,56,59,59,59,56,57,57,57,53,52,52,52,53,39,43,43,43,39,37,43,43,43,37,48,68,69,57,62,51,43,48,43,61,38,34,60,66,59,70,66,33,77,58,73,26,69,58,70,56,22,21,22,7,10,8,10,16,64
62,62,62,62,63,63,63,62,61,61,61,61,54,54,54,61,44,40,40,40,44,42,35,35,35,42,47,60,57,58,58,65,44,30,46,63,74,80,81,64,76,62,68,62,60,59,34,12,65,53,59,58,20,20,18,7,14,6,8,9,64
63,63,63,61,62,62,62,61,59,59,59,59,51,51,51,59,48,44,44,44,48,47,46,46,46,47,41,57,59,51,53,64,52,32,32,62,83,86,71,65,61,71,63,68,77,61,61,17,57,55,52,51,42,32,28,11,15,9,9,14,64
63,63,63,65,64,64,64,65,65,65,65,64,59,59,59,64,52,50,50,50,52,50,47,47,47,50,51,65,55,60,58,69,47,32,57,66,78,77,79,57,74,55,73,70,68,62,55,30,64,65,48,63,34,39,35,12,9,14,8,15,64
56,56,56,64,61,61,61,64,61,61,61,63,53,53,53,63,49,42,42,42,49,46,36,36,36,46,65,56,30,54,43,67,63,52,44,67,88,86,84,53,73,55,38,60,53,44,36,19,57,60,51,58,32,30,25,12,7,9,10,8,64
61,61,61,63,62,62,62,63,61,61,61,62,56,56,56,62,55,50,50,50,55,53,47,47,47,53,54,63,44,57,51,65,54,55,49,64,84,78,87,55,85,65,84,69,51,61,49,43,62,52,63,56,40,43,41,15,15,14,10,9,64
61,61,61,64,63,63,63,64,62,62,62,62,55,55,55,62,47,41,41,41,47,44,35,35,35,44,58,64,51,59,58,67,57,49,46,64,74,73,76,58,78,65,57,59,40,61,36,21,63,57,63,52,23,25,22,14,11,14,12,5,64
62,62,62,56,59,59,59,56,55,55,55,53,48,48,48,53,40,39,39,39,40,39,39,39,39,39,32,74,65,47,61,57,47,40,42,57,55,57,57,55,54,64,66,55,62,70,32,12,68,45,69,50,50,20,25,10,12,11,11,12,64
63,63,63,58,60,60,60,58,58,58,58,58,55,55,55,58,51,52,52,52,51,50,54,54,54,50,46,60,67,53,56,54,48,35,41,57,68,69,67,62,75,72,91,83,88,56,78,31,63,65,59,61,43,50,25,8,13,14,9,13,64
63,63,63,69,66,66,66,69,66,66,66,67,59,59,59,67,53,45,45,45,53,49,38,38,38,49,72,64,51,62,71,75,66,65,51,71,84,71,91,61,91,59,52,61,39,61,31,31,62,64,64,66,17,32,31,9,16,15,8,8,64
62,62,62,64,63,63,63,64,61,61,61,61,53,53,53,61,48,44,44,44,48,46,42,42,42,46,49,62,53,59,59,71,54,31,32,64,84,82,78,58,73,64,67,55,57,58,60,26,60,53,60,61,32,33,21,13,12,11,8,16,64
62,62,62,65,63,63,63,65,61,61,61,63,55,55,55,63,53,47,47,47,53,50,44,44,44,50,55,62,46,52,55,69,59,59,50,70,85,90,83,60,76,63,75,67,59,61,52,33,60,47,63,56,38,32,31,10,13,13,12,9,64
59,59,59,63,62,62,62,63,61,61,61,62,55,55,55,62,50,44,44,44,50,47,39,39,39,47,63,60,47,62,47,67,51,46,51,65,75,75,74,56,79,59,49,53,37,54,41,23,63,51,61,55,32,35,32,9,16,10,8,9,64
59,59,59,64,62,62,62,64,62,62,62,63,55,55,55,63,50,45,45,45,50,47,38,38,38,47,60,61,36,59,55,67,67,58,49,67,78,79,73,53,68,69,47,61,44,60,39,24,58,59,64,60,37,30,31,11,8,14,8,10,64
62,62,62,54,58,58,58,54,54,54,54,52,49,49,49,52,39,41,41,41,39,38,42,42,42,38,33,63,72,47,56,59,45,47,38,57,49,54,53,56,51,70,60,62,84,60,70,22,66,51,62,65,24,21,19,14,14,15,13,19,64
63,63,63,61,63,63,63,61,62,62,62,59,57,57,57,59,50,50,50,50,50,48,48,48,48,48,38,63,60,61,68,61,42,37,36,64,75,61,69,60,60,66,67,61,65,63,70,56,67,65,65,64,30,31,27,6,13,11,11,15,64
62,62,62,57,60,60,60,57,57,57,57,54,49,49,49,54,39,37,37,37,39,37,37,37,37,37,32,65,63,61,61,62,31,32,29,60,61,58,58,60,57,63,63,49,69,62,34,13,64,43,65,47,30,18,11,13,7,5,14,9,64
60,60,60,64,62,62,62,64,63,63,63,64,60,60,60,64,56,53,53,53,56,53,47,47,47,53,66,60,43,68,63,65,70,59,62,68,70,73,68,55,68,62,57,70,59,60,57,40,58,55,65,60,35,42,38,12,9,8,7,15,64
63,63,63,57,60,60,60,57,56,56,56,57,52,52,52,57,47,45,45,45,47,46,44,44,44,46,37,66,61,51,48,62,40,40,54,60,76,68,61,55,54,78,67,62,67,40,50,30,64,45,56,48,30,33,38,9,7,11,10,10,64
62,62,62,63,63,63,63,63,61,61,61,62,56,56,56,62,52,49,49,49,52,50,46,46,46,50,51,62,53,57,60,64,41,59,49,62,78,80,76,60,79,65,42,68,59,60,62,37,66,55,66,50,38,37,31,16,12,15,7,6,64
58,58,58,64,62,62,62,64,64,64,64,65,61,61,61,65,55,52,52,52,55,53,44,44,44,53,62,53,50,70,52,67,57,51,71,67,80,80,72,56,78,65,53,58,36,52,44,30,52,64,60,63,30,51,42,7,10,8,14,8,64
57,57,57,63,62,62,62,63,64,64,64,62,59,59,59,62,47,46,46,46,47,45,38,38,38,45,54,54,39,65,57,68,58,54,63,70,77,73,73,55,79,57,66,40,46,58,40,28,56,66,54,57,17,34,32,12,15,7,6,9,64
63,63,63,59,61,61,61,59,58,58,58,57,52,52,52,57,44,42,42,42,44,43,40,40,40,43,37,65,64,55,59,60,46,38,38,61,68,67,66,64,70,72,61,55,51,62,52,26,64,49,63,58,28,27,24,14,10,5,10,14,64
63,63,63,54,58,58,58,54,54,54,54,53,50,50,50,53,41,44,44,44,41,39,45,45,45,39,34,60,70,56,59,55,52,46,33,63,53,44,47,62,41,75,64,66,90,57,77,20,64,41,60,66,28,28,15,15,6,16,9,16,64
61,61,61,63,63,63,63,63,62,62,62,62,56,56,56,62,52,50,50,50,52,51,47,47,47,51,49,58,58,57,52,73,49,42,50,68,79,77,85,57,78,60,50,61,56,48,62,41,61,52,49,50,36,38,35,7,11,8,15,6,64
62,62,62,60,61,61,61,60,60,60,60,61,56,56,56,61,47,46,46,46,47,45,42,42,42,45,50,56,65,56,60,58,47,37,55,58,75,78,54,65,70,63,74,70,70,53,60,34,68,63,66,56,22,21,16,9,11,16,8,16,64
59,59,59,64,62,62,62,64,63,63,63,64,59,59,59,64,54,50,50,50,54,51,42,42,42,51,67,61,41,64,52,63,56,52,62,65,77,73,76,58,74,60,62,76,57,58,42,32,58,60,49,67,33,36,31,15,7,12,14,14,64
63,63,63,57,59,59,59,57,55,55,55,56,49,49,49,56,43,41,41,41,43,42,43,43,43,42,52,65,66,56,56,58,31,34,29,61,61,69,39,51,33,71,63,59,93,51,61,18,59,51,60,53,26,24,21,9,7,13,15,15,64
62,62,62,64,63,63,63,64,62,62,62,63,58,58,58,63,58,54,54,54,58,57,53,53,53,57,60,61,52,62,55,64,62,65,45,63,79,79,74,61,63,61,67,70,66,61,56,46,63,57,52,63,42,46,54,16,15,14,11,12,64
63,63,63,63,62,62,62,63,61,61,61,63,56,56,56,63,50,47,47,47,50,48,42,42,42,48,58,63,55,56,54,64,35,36,50,61,81,79,78,65,62,67,54,82,72,50,62,26,59,60,64,60,25,27,22,16,6,8,14,9,64
63,63,63,63,63,63,63,63,60,60,60,62,54,54,54,62,50,45,45,45,50,49,43,43,43,49,57,65,48,55,53,69,55,48,50,66,84,87,60,55,54,73,64,58,76,57,44,28,54,51,64,63,24,35,36,12,13,7,6,15,64
63,63,63,63,63,63,63,63,63,63,63,62,61,61,61,62,55,54,54,54,55,53,51,51,51,53,61,67,61,64,57,65,53,55,59,66,57,55,74,63,86,63,80,69,65,63,58,50,64,59,58,60,35,42,38,15,16,14,12,9,64
60,60,60,63,62,62,62,63,62,62,62,62,57,57,57,62,52,49,49,49,52,51,46,46,46,51,59,50,53,62,62,70,57,43,53,64,79,79,79,60,78,65,74,55,49,61,63,35,58,55,56,45,30,41,36,14,11,11,13,15,64
60,60,60,62,62,62,62,62,60,60,60,61,53,53,53,61,47,43,43,43,47,45,38,38,38,45,56,66,47,52,60,72,53,49,48,72,69,69,77,54,77,66,44,51,45,43,38,27,55,55,54,60,31,31,29,8,9,9,10,9,63
62,62,62,62,61,61,61,62,60,60,60,62,57,57,57,62,51,49,49,49,51,49,46,46,46,49,59,65,58,63,49,59,51,31,59,63,74,74,61,57,62,55,68,65,78,59,49,37,62,52,62,57,36,29,27,10,9,9,15,9,63
62,62,62,62,62,62,62,62,62,62,62,61,59,59,59,61,53,50,50,50,53,52,47,47,47,52,60,64,61,64,50,60,53,44,57,65,67,63,67,63,65,58,64,56,56,62,39,42,66,54,61,65,21,48,43,14,10,9,10,15,63
61,61,61,58,59,59,59,58,56,56,56,56,49,49,49,56,42,40,40,40,42,40,38,38,38,40,39,63,53,54,51,65,44,35,36,63,70,72,62,56,66,68,65,61,76,51,45,19,57,39,53,46,32,19,13,13,13,5,12,10,63
62,62,62,63,62,62,62,63,60,60,60,61,52,52,52,61,45,41,41,41,45,42,37,37,37,42,58,61,54,57,54,70,51,52,45,68,74,79,69,48,61,64,66,58,69,60,47,28,63,45,53,52,19,19,12,11,14,15,16,9,63
62,62,62,55,58,58,58,55,55,55,55,53,50,50,50,53,42,42,42,42,42,41,44,44,44,41,38,70,75,54,59,58,40,35,35,56,53,56,45,54,42,63,68,60,78,58,58,26,57,53,68,46,30,26,23,14,7,14,13,11,63
